#time	id	x[m]	y[m]	speed[m/s]	heading	acc[m/s^2]
89.00	18353	682.37	1.00	0.00		0.00	-4.61
89.00	18356	678.73	2.00	0.00		0.00	-4.04
89.00	18365	675.53	0.00	0.11		0.00	0.08
89.00	18363	673.40	1.00	0.00		0.00	-3.12
89.00	18359	670.15	2.00	0.00		0.00	-4.48
89.00	18368	666.94	0.00	0.00		0.00	-4.50
89.00	18362	664.74	1.00	0.00		0.00	-4.19
89.00	18373	658.32	0.00	0.00		0.00	-4.33
89.00	18371	653.51	2.00	0.00		0.00	-4.27
89.00	18374	649.68	0.00	0.00		0.00	-4.27
89.00	18	648.21	1.00	0.00		0.00	-4.63
89.00	18369	640.72	0.00	0.00		0.00	-3.15
89.00	18370	635.03	2.00	2.67		0.00	-1.95
89.00	21	627.52	0.76	7.34		0.05	-2.22
89.00	18379	622.91	2.00	5.31		0.00	-2.38
89.00	18377	600.86	2.00	10.68		0.00	-2.46
89.00	24	588.47	1.00	14.04		0.00	-0.95
89.00	18380	537.12	2.00	14.94		0.00	0.18
89.00	18381	531.40	1.00	15.62		0.00	0.41
89.00	18378	469.33	1.00	15.92		0.00	0.39
89.00	18383	462.87	2.00	13.87		0.00	0.13
89.00	18386	423.40	2.00	13.26		0.00	0.15
89.00	23	404.22	0.00	11.51		0.00	0.37
89.00	18376	392.79	1.00	14.54		0.00	0.18
89.00	18372	367.51	0.00	11.38		0.00	-0.06
89.00	18391	347.30	2.00	12.57		0.00	0.27
89.00	18385	338.19	1.00	12.76		0.00	0.31
89.00	18384	296.92	1.00	12.10		0.00	0.30
89.00	18382	296.29	0.00	10.70		0.00	0.44
89.00	18394	249.30	1.00	11.58		0.00	0.10
89.00	18387	223.34	2.00	8.95		0.00	-0.01
89.00	18388	214.13	0.00	9.02		0.00	0.05
89.00	18396	207.09	1.00	10.60		0.00	0.46
89.00	18389	190.16	2.00	8.20		0.00	0.32
89.00	18390	175.99	0.00	8.17		0.00	0.30
89.00	18397	160.50	1.00	8.99		0.00	0.45
89.00	18392	154.11	2.00	7.22		0.00	0.17
89.00	18393	140.21	0.00	7.51		0.00	0.06
89.00	18402	124.31	1.00	8.23		0.00	0.44
89.00	18400	120.78	2.00	6.92		0.00	0.06
89.00	18399	111.58	0.00	6.78		0.00	0.42
89.00	18395	97.33	2.00	6.94		0.00	0.41
89.00	18406	95.18	1.00	7.08		0.00	0.13
89.00	18403	87.08	0.00	5.86		0.00	0.31
89.00	18330	69.37	1.00	6.55		0.00	0.29
89.00	18405	58.51	0.00	4.24		0.00	0.47
89.00	18398	51.01	2.00	5.04		0.00	0.24
89.00	18334	44.76	1.00	5.66		0.00	0.29
89.00	18331	36.15	0.00	3.25		0.00	0.12
89.00	18401	23.57	2.00	4.31		0.00	0.08
89.00	18339	21.29	1.00	3.84		0.00	0.28
89.00	18333	18.82	0.00	2.08		0.00	0.09
89.00	18342	6.27	0.00	3.03		0.00	-0.26
89.00	18404	5.58	2.00	4.22		0.00	-0.01
89.00	18336	3.46	1.00	2.59		0.00	0.39
90.00	18337	784.33	1.00	2.53		0.00	0.03
90.00	18345	783.69	0.00	3.97		0.00	0.04
90.00	18407	778.18	2.00	3.34		0.00	0.09
90.00	18332	769.13	1.00	2.44		0.00	-0.06
90.00	18346	766.99	0.00	3.80		0.00	0.32
90.00	18340	758.90	2.00	2.82		0.00	0.34
90.00	18343	754.56	1.00	2.14		0.00	-0.05
90.00	18349	747.46	0.00	3.29		0.00	0.28
90.00	18335	745.05	2.00	2.42		0.00	0.08
90.00	18338	739.12	1.00	1.62		0.00	0.23
90.00	18341	731.02	2.00	2.18		0.00	0.29
90.00	18351	728.26	0.00	2.64		0.00	0.10
90.00	18348	726.47	1.00	0.51		0.00	0.15
90.00	18344	717.11	2.00	1.37		0.00	0.03
90.00	18352	716.89	1.00	0.11		0.00	-0.17
90.00	18357	713.33	0.00	2.24		0.00	0.27
90.00	18354	708.20	1.00	0.00		0.00	-4.17
90.00	18355	699.59	1.00	0.00		0.00	-4.36
90.00	18360	698.44	0.00	1.52		0.00	-0.02
90.00	18347	696.75	2.00	0.48		0.00	-0.01
90.00	18358	690.91	1.00	0.00		0.00	-4.11
90.00	18350	687.43	2.00	0.05		0.00	0.23
90.00	18364	686.03	0.00	0.77		0.00	0.07
90.00	18353	682.37	1.00	0.00		0.00	-4.61
90.00	18356	678.73	2.00	0.00		0.00	-4.04
90.00	18365	675.74	0.00	0.29		0.00	0.06
90.00	18363	673.40	1.00	0.00		0.00	-3.12
90.00	18359	670.15	2.00	0.00		0.00	-4.48
90.00	18368	666.94	0.00	0.00		0.00	-3.88
90.00	18362	664.74	1.00	0.00		0.00	-4.19
90.00	18373	658.32	0.00	0.00		0.00	-4.33
90.00	18371	653.51	2.00	0.00		0.00	-4.27
90.00	18374	649.68	0.00	0.00		0.00	-4.27
90.00	18	648.21	1.00	0.00		0.00	-4.63
90.00	18369	640.72	0.00	0.00		0.00	-3.15
90.00	18370	636.77	2.00	0.61		0.00	-3.24
90.00	21	633.72	0.98	5.01		0.02	-2.57
90.00	18379	627.00	2.00	2.89		0.00	-2.41
90.00	18377	610.16	2.00	7.81		0.00	-3.35
90.00	24	601.87	1.00	12.57		0.00	-1.82
90.00	18380	552.03	2.00	14.81		0.00	-0.44
90.00	18381	547.06	1.00	15.72		0.00	0.17
90.00	18378	485.38	1.00	16.18		0.00	0.45
90.00	18383	476.84	2.00	14.03		0.00	-0.04
90.00	18386	436.79	2.00	13.48		0.00	0.08
90.00	23	415.81	0.00	11.64		0.00	-0.05
90.00	18376	407.47	1.00	14.86		0.00	0.54
90.00	18372	378.93	0.00	11.52		0.00	0.19
90.00	18391	359.98	2.00	12.80		0.00	0.21
90.00	18385	351.13	1.00	13.17		0.00	0.57
90.00	18384	309.20	1.00	12.46		0.00	0.53
90.00	18382	307.16	0.00	11.06		0.00	0.45
90.00	18394	260.97	1.00	11.78		0.00	0.40
90.00	18387	232.39	2.00	9.13		0.00	0.02
90.00	18388	223.25	0.00	9.19		0.00	0.16
90.00	18396	217.86	1.00	10.90		0.00	0.15
90.00	18389	198.49	2.00	8.44		0.00	0.34
90.00	18390	184.35	0.00	8.47		0.00	0.06
90.00	18397	169.66	1.00	9.33		0.00	0.48
90.00	18392	161.43	2.00	7.37		0.00	0.01
90.00	18393	147.82	0.00	7.75		0.00	0.31
90.00	18402	132.75	1.00	8.63		0.00	0.53
90.00	18400	127.83	2.00	7.13		0.00	-0.07
90.00	18399	118.49	0.00	7.04		0.00	0.26
90.00	18395	104.34	2.00	7.15		0.00	0.30
90.00	18406	102.40	1.00	7.34		0.00	0.40
90.00	18403	93.13	0.00	6.24		0.00	0.35
90.00	18330	76.05	1.00	6.84		0.00	0.31
90.00	18405	62.88	0.00	4.50		0.00	0.32
90.00	18398	56.12	2.00	5.19		0.00	-0.01
90.00	18334	50.54	1.00	5.85		0.00	0.12
90.00	18331	39.50	0.00	3.48		0.00	0.30
90.00	18401	27.98	2.00	4.54		0.00	0.26
90.00	18339	25.21	1.00	4.02		0.00	0.28
90.00	18333	21.03	0.00	2.32		0.00	0.42
90.00	18404	9.84	2.00	4.31		0.00	0.30
90.00	18342	9.13	0.00	2.74		0.00	-0.11
90.00	18336	6.14	1.00	2.73		0.00	0.00
91.00	18345	787.63	0.00	3.92		0.00	-0.02
91.00	18337	786.93	1.00	2.65		0.00	0.23
91.00	18407	781.61	2.00	3.50		0.00	0.17
91.00	18332	771.70	1.00	2.64		0.00	0.13
91.00	18346	770.90	0.00	3.96		0.00	-0.09
91.00	18340	761.86	2.00	3.05		0.00	0.35
91.00	18343	756.75	1.00	2.30		0.00	0.43
91.00	18349	750.85	0.00	3.52		0.00	0.31
91.00	18335	747.62	2.00	2.75		0.00	0.39
91.00	18338	740.95	1.00	2.03		0.00	0.43
91.00	18341	733.35	2.00	2.39		0.00	0.17
91.00	18351	731.09	0.00	2.97		0.00	0.08
91.00	18348	727.08	1.00	0.73		0.00	0.13
91.00	18344	718.55	2.00	1.49		0.00	0.06
91.00	18352	717.09	1.00	0.24		0.00	0.03
91.00	18357	715.65	0.00	2.46		0.00	0.41
91.00	18354	708.20	1.00	0.00		0.00	-3.58
91.00	18360	700.04	0.00	1.67		0.00	0.21
91.00	18355	699.59	1.00	0.00		0.00	-4.36
91.00	18347	697.31	2.00	0.60		0.00	0.05
91.00	18358	690.91	1.00	0.00		0.00	-4.11
91.00	18350	687.54	2.00	0.19		0.00	0.09
91.00	18364	686.96	0.00	1.08		0.00	0.28
91.00	18353	682.37	1.00	0.00		0.00	-4.61
91.00	18356	678.73	2.00	0.00		0.00	-3.77
91.00	18365	676.11	0.00	0.43		0.00	-0.01
91.00	18363	673.40	1.00	0.00		0.00	-3.12
91.00	18359	670.15	2.00	0.00		0.00	-4.48
91.00	18368	666.94	0.00	0.03		0.00	0.14
91.00	18362	664.74	1.00	0.00		0.00	-4.19
91.00	18373	658.32	0.00	0.00		0.00	-4.33
91.00	18371	653.51	2.00	0.00		0.00	-4.27
91.00	18374	649.68	0.00	0.00		0.00	-4.27
91.00	18	648.21	1.00	0.00		0.00	-4.63
91.00	18369	640.72	0.00	0.00		0.00	-3.15
91.00	21	637.61	1.00	2.81		0.00	-2.17
91.00	18370	636.81	2.00	0.00		0.00	-4.06
91.00	18379	628.37	2.00	0.00		0.00	-4.96
91.00	18377	617.74	1.96	7.23		-0.02	-0.74
91.00	24	610.47	1.00	3.78		0.00	-10.00
91.00	18380	566.42	2.00	13.81		0.00	-1.39
91.00	18381	562.63	1.00	15.21		0.00	-0.90
91.00	18378	501.69	1.00	16.40		0.00	0.06
91.00	18383	490.96	2.00	14.15		0.00	-0.02
91.00	18386	450.40	2.00	13.74		0.00	0.17
91.00	23	427.54	0.00	11.82		0.00	0.22
91.00	18376	422.44	1.00	15.15		0.00	0.52
91.00	18372	390.61	0.00	11.79		0.00	0.22
91.00	18391	372.97	2.00	13.09		0.00	0.03
91.00	18385	364.43	1.00	13.52		0.00	0.58
91.00	18384	321.82	1.00	12.73		0.00	0.07
91.00	18382	318.26	0.00	11.19		0.00	0.32
91.00	18394	272.95	1.00	12.14		0.00	0.08
91.00	18387	241.64	2.00	9.36		0.00	0.36
91.00	18388	232.56	0.00	9.49		0.00	0.45
91.00	18396	228.90	1.00	11.16		0.00	0.13
91.00	18389	207.01	2.00	8.62		0.00	0.08
91.00	18390	192.93	0.00	8.72		0.00	0.28
91.00	18397	179.15	1.00	9.71		0.00	0.55
91.00	18392	168.92	2.00	7.58		0.00	0.25
91.00	18393	155.74	0.00	8.05		0.00	0.22
91.00	18402	141.52	1.00	8.88		0.00	0.22
91.00	18400	135.09	2.00	7.33		0.00	-0.08
91.00	18399	125.71	0.00	7.42		0.00	0.42
91.00	18395	111.61	2.00	7.37		0.00	0.24
91.00	18406	109.86	1.00	7.64		0.00	0.50
91.00	18403	99.50	0.00	6.49		0.00	0.05
91.00	18330	83.03	1.00	7.15		0.00	0.32
91.00	18405	67.53	0.00	4.79		0.00	0.29
91.00	18398	61.40	2.00	5.33		0.00	0.16
91.00	18334	56.49	1.00	6.09		0.00	0.25
91.00	18331	43.09	0.00	3.69		0.00	0.24
91.00	18401	32.64	2.00	4.73		0.00	0.20
91.00	18339	29.39	1.00	4.37		0.00	0.49
91.00	18333	23.45	0.00	2.56		0.00	0.31
91.00	18404	14.18	2.00	4.40		0.00	0.05
91.00	18342	11.78	0.00	2.58		0.00	-0.19
91.00	18336	9.02	1.00	2.99		0.00	-0.01
92.00	18345	791.50	0.00	3.77		0.00	-0.23
92.00	18337	789.67	1.00	2.79		0.00	-0.00
92.00	18407	785.22	2.00	3.72		0.00	0.23
92.00	18346	774.92	0.00	4.05		0.00	0.06
92.00	18332	774.38	1.00	2.73		0.00	0.00
92.00	18340	765.08	2.00	3.38		0.00	0.41
92.00	18343	759.12	1.00	2.41		0.00	0.03
92.00	18349	754.42	0.00	3.63		0.00	-0.00
92.00	18335	750.45	2.00	2.89		0.00	0.02
92.00	18338	743.10	1.00	2.30		0.00	0.36
92.00	18341	735.79	2.00	2.54		0.00	0.31
92.00	18351	734.16	0.00	3.17		0.00	0.21
92.00	18348	727.89	1.00	0.90		0.00	0.00
92.00	18344	720.21	2.00	1.83		0.00	0.45
92.00	18357	718.21	0.00	2.63		0.00	-0.03
92.00	18352	717.41	1.00	0.43		0.00	0.38
92.00	18354	708.21	1.00	0.06		0.00	0.20
92.00	18360	701.85	0.00	1.90		0.00	0.18
92.00	18355	699.59	1.00	0.00		0.00	-4.35
92.00	18347	697.99	2.00	0.76		0.00	0.07
92.00	18358	690.91	1.00	0.00		0.00	-4.11
92.00	18364	688.12	0.00	1.29		0.00	0.24
92.00	18350	687.80	2.00	0.31		0.00	0.17
92.00	18353	682.37	1.00	0.00		0.00	-4.61
92.00	18356	678.73	2.00	0.02		0.00	0.10
92.00	18365	676.63	0.00	0.56		0.00	-0.03
92.00	18363	673.40	1.00	0.00		0.00	-3.12
92.00	18359	670.15	2.00	0.00		0.00	-4.48
92.00	18368	667.03	0.00	0.15		0.00	0.16
92.00	18362	664.74	1.00	0.00		0.00	-4.19
92.00	18373	658.32	0.00	0.00		0.00	-4.08
92.00	18371	653.51	2.00	0.00		0.00	-4.27
92.00	18374	649.68	0.00	0.00		0.00	-4.27
92.00	18	648.21	1.00	0.00		0.00	-4.63
92.00	18369	640.72	0.00	0.00		0.00	-3.15
92.00	21	639.48	1.00	0.72		0.00	-3.21
92.00	18370	636.81	2.00	0.00		0.00	-4.06
92.00	18379	628.37	2.00	0.00		0.00	-4.96
92.00	18377	624.28	1.68	5.71		-0.07	-1.85
92.00	24	611.79	1.00	0.87		0.00	0.32
92.00	18380	579.56	2.00	12.40		0.00	-1.56
92.00	18381	577.32	0.92	14.14		-0.01	-1.33
92.00	18378	518.08	1.02	16.40		0.01	-0.11
92.00	18383	505.18	2.00	14.27		0.00	0.00
92.00	18386	464.23	2.00	13.95		0.00	0.40
92.00	23	439.44	0.00	12.01		0.00	0.04
92.00	18376	437.68	1.00	15.30		0.00	0.22
92.00	18372	402.56	0.00	12.03		0.00	0.18
92.00	18391	386.25	2.00	13.41		0.00	0.34
92.00	18385	378.10	1.00	13.82		0.00	0.21
92.00	18384	334.63	1.00	12.91		0.00	0.14
92.00	18382	329.55	0.00	11.45		0.00	0.23
92.00	18394	285.26	1.00	12.44		0.00	0.12
92.00	18387	251.11	2.00	9.62		0.00	0.42
92.00	18388	242.13	0.00	9.70		0.00	0.43
92.00	18396	240.22	1.00	11.47		0.00	0.11
92.00	18389	215.67	2.00	8.72		0.00	0.13
92.00	18390	201.78	0.00	9.04		0.00	0.49
92.00	18397	188.96	1.00	9.94		0.00	0.33
92.00	18392	176.64	2.00	7.91		0.00	0.43
92.00	18393	163.85	0.00	8.21		0.00	0.09
92.00	18402	150.54	1.00	9.19		0.00	0.33
92.00	18400	142.51	2.00	7.51		0.00	0.30
92.00	18399	133.29	0.00	7.72		0.00	0.12
92.00	18395	119.03	2.00	7.52		0.00	0.21
92.00	18406	117.68	1.00	7.99		0.00	0.31
92.00	18403	106.16	0.00	6.78		0.00	0.20
92.00	18330	90.35	1.00	7.50		0.00	0.19
92.00	18405	72.42	0.00	4.99		0.00	0.12
92.00	18398	66.82	2.00	5.45		0.00	0.06
92.00	18334	62.80	1.00	6.49		0.00	0.38
92.00	18331	46.87	0.00	3.86		0.00	0.12
92.00	18401	37.48	2.00	4.95		0.00	0.16
92.00	18339	33.91	1.00	4.65		0.00	0.30
92.00	18333	26.11	0.00	2.78		0.00	0.38
92.00	18404	18.72	2.00	4.68		0.00	0.39
92.00	18342	14.28	0.00	2.46		0.00	-0.00
92.00	18336	12.14	1.00	3.25		0.00	0.29
93.00	18407	789.06	2.00	3.94		0.00	0.26
93.00	18346	778.95	0.00	4.05		0.00	0.28
93.00	18332	777.18	1.00	2.93		0.00	0.31
93.00	18340	768.57	2.00	3.56		0.00	0.03
93.00	18343	761.60	1.00	2.59		0.00	0.31
93.00	18349	758.18	0.00	3.88		0.00	0.15
93.00	18335	753.41	2.00	3.03		0.00	0.05
93.00	18338	745.54	1.00	2.56		0.00	0.44
93.00	18341	738.40	2.00	2.69		0.00	0.41
93.00	18351	737.36	0.00	3.21		0.00	-0.02
93.00	18348	728.92	1.00	1.18		0.00	0.41
93.00	18344	722.18	2.00	2.04		0.00	0.23
93.00	18357	720.85	0.00	2.67		0.00	0.17
93.00	18352	717.86	1.00	0.47		0.00	0.09
93.00	18354	708.33	1.00	0.13		0.00	-0.07
93.00	18360	703.80	0.00	2.07		0.00	0.44
93.00	18355	699.59	1.00	0.00		0.00	-4.00
93.00	18347	698.91	2.00	1.01		0.00	0.00
93.00	18358	690.91	1.00	0.00		0.00	-4.11
93.00	18364	689.47	0.00	1.37		0.00	0.05
93.00	18350	688.21	2.00	0.55		0.00	0.38
93.00	18353	682.37	1.00	0.00		0.00	-4.61
93.00	18356	678.79	2.00	0.17		0.00	0.23
93.00	18365	677.35	0.00	0.89		0.00	0.26
93.00	18363	673.40	1.00	0.00		0.00	-3.12
93.00	18359	670.15	2.00	0.00		0.00	-4.34
93.00	18368	667.28	0.00	0.24		0.00	-0.01
93.00	18362	664.74	1.00	0.00		0.00	-4.19
93.00	18373	658.32	0.00	0.00		0.00	-3.32
93.00	18371	653.51	2.00	0.00		0.00	-4.27
93.00	18374	649.68	0.00	0.00		0.00	-4.27
93.00	18	648.21	1.00	0.00		0.00	-4.63
93.00	18369	640.72	0.00	0.00		0.00	-3.15
93.00	21	639.54	1.00	0.00		0.00	-4.17
93.00	18370	636.81	2.00	0.00		0.00	-4.06
93.00	18377	628.70	1.25	3.11		-0.11	-2.43
93.00	18379	628.37	2.00	0.00		0.00	-4.96
93.00	24	612.75	1.00	1.03		0.00	0.03
93.00	18380	591.15	2.00	10.80		0.00	-1.64
93.00	18381	590.85	0.60	12.89		-0.03	-1.30
93.00	18378	534.39	1.24	16.13		0.02	-0.62
93.00	18383	519.46	2.00	14.32		0.00	0.24
93.00	18386	478.30	2.00	14.14		0.00	0.19
93.00	18376	453.00	1.00	15.31		0.00	-0.08
93.00	23	451.56	0.00	12.28		0.00	0.46
93.00	18372	414.70	0.00	12.24		0.00	0.07
93.00	18391	399.84	2.00	13.77		0.00	0.30
93.00	18385	392.04	1.00	14.11		0.00	0.53
93.00	18384	347.76	1.00	13.33		0.00	0.33
93.00	18382	341.13	0.00	11.68		0.00	0.28
93.00	18394	297.80	1.00	12.66		0.00	0.32
93.00	18387	260.84	2.00	9.87		0.00	0.26
93.00	18388	251.97	0.00	9.96		0.00	0.12
93.00	18396	251.87	1.00	11.81		0.00	0.12
93.00	18389	224.47	2.00	8.85		0.00	0.08
93.00	18390	210.99	0.00	9.33		0.00	0.25
93.00	18397	199.06	1.00	10.21		0.00	0.26
93.00	18392	184.63	2.00	8.09		0.00	0.42
93.00	18393	172.25	0.00	8.58		0.00	0.46
93.00	18402	159.87	1.00	9.48		0.00	0.25
93.00	18400	150.09	2.00	7.65		0.00	0.13
93.00	18399	141.08	0.00	7.96		0.00	0.45
93.00	18395	126.62	2.00	7.70		0.00	0.38
93.00	18406	125.88	1.00	8.40		0.00	0.37
93.00	18403	113.05	0.00	7.00		0.00	0.36
93.00	18330	97.93	1.00	7.71		0.00	0.26
93.00	18405	77.48	0.00	5.18		0.00	0.35
93.00	18398	72.31	2.00	5.56		0.00	0.26
93.00	18334	69.49	1.00	6.86		0.00	0.28
93.00	18331	50.82	0.00	4.07		0.00	0.36
93.00	18401	42.65	2.00	5.30		0.00	0.22
93.00	18339	38.66	1.00	4.83		0.00	0.25
93.00	18333	28.97	0.00	2.97		0.00	0.30
93.00	18404	23.53	2.00	4.91		0.00	0.30
93.00	18342	16.72	0.00	2.37		0.00	-0.16
93.00	18336	15.54	1.00	3.55		0.00	0.30
93.00	18345	3.46	0.00	3.54		0.00	-0.06
93.00	18337	0.79	1.00	2.88		0.00	0.16
94.00	18346	782.98	0.00	3.94		0.00	-0.24
94.00	18332	780.19	1.00	3.06		0.00	0.09
94.00	18340	772.18	2.00	3.68		0.00	0.20
94.00	18343	764.29	1.00	2.75		0.00	0.09
94.00	18349	762.11	0.00	3.99		0.00	0.12
94.00	18335	756.51	2.00	3.18		0.00	0.09
94.00	18338	748.23	1.00	2.79		0.00	0.08
94.00	18341	741.16	2.00	2.83		0.00	0.25
94.00	18351	740.66	0.00	3.38		0.00	0.16
94.00	18348	730.17	1.00	1.31		0.00	0.08
94.00	18344	724.35	2.00	2.28		0.00	0.29
94.00	18357	723.59	0.00	2.84		0.00	0.26
94.00	18352	718.43	1.00	0.67		0.00	0.11
94.00	18354	708.48	1.00	0.21		0.00	0.15
94.00	18360	705.97	0.00	2.23		0.00	-0.02
94.00	18347	700.00	2.00	1.26		0.00	0.30
94.00	18355	699.59	1.00	0.00		0.00	-3.52
94.00	18358	690.91	1.00	0.00		0.00	-4.11
94.00	18364	690.89	0.00	1.54		0.00	0.29
94.00	18350	688.78	2.00	0.60		0.00	0.04
94.00	18353	682.37	1.00	0.00		0.00	-4.61
94.00	18356	679.04	2.00	0.32		0.00	0.13
94.00	18365	678.31	0.00	1.07		0.00	0.24
94.00	18363	673.40	1.00	0.00		0.00	-3.12
94.00	18359	670.15	2.00	0.00		0.00	-3.60
94.00	18368	667.59	0.00	0.40		0.00	0.39
94.00	18362	664.74	1.00	0.00		0.00	-4.19
94.00	18373	658.33	0.00	0.00		0.00	-0.18
94.00	18371	653.51	2.00	0.00		0.00	-4.27
94.00	18374	649.68	0.00	0.00		0.00	-4.24
94.00	18	648.21	1.00	0.00		0.00	-4.63
94.00	18369	640.72	0.00	0.00		0.00	-3.15
94.00	21	639.54	1.00	0.00		0.00	-4.17
94.00	18370	636.81	2.00	0.00		0.00	-4.06
94.00	18377	630.79	1.02	1.19		-0.08	-1.52
94.00	18379	628.37	2.00	0.00		0.00	-4.96
94.00	24	613.93	1.00	1.31		0.00	0.13
94.00	18381	602.94	0.18	11.23		-0.03	-1.90
94.00	18380	601.05	2.00	8.98		0.00	-1.76
94.00	18378	550.16	1.68	15.29		0.03	-1.14
94.00	18383	533.76	2.00	14.25		0.00	-0.24
94.00	18386	492.57	2.00	14.32		0.00	0.03
94.00	18376	468.35	1.00	15.38		0.00	0.06
94.00	23	463.99	0.00	12.55		0.00	-0.01
94.00	18372	427.00	0.00	12.35		0.00	-0.06
94.00	18391	413.68	2.00	13.92		0.00	0.36
94.00	18385	406.33	1.00	14.45		0.00	0.31
94.00	18384	361.27	1.00	13.67		0.00	0.33
94.00	18382	352.95	0.00	11.96		0.00	0.22
94.00	18394	310.63	1.00	13.04		0.00	0.46
94.00	18387	270.78	2.00	9.95		0.00	0.01
94.00	18396	263.85	1.00	12.16		0.00	0.26
94.00	18388	262.07	0.00	10.19		0.00	0.03
94.00	18389	233.46	2.00	9.15		0.00	0.40
94.00	18390	220.42	0.00	9.55		0.00	0.37
94.00	18397	209.47	1.00	10.60		0.00	0.50
94.00	18392	192.80	2.00	8.29		0.00	0.28
94.00	18393	181.02	0.00	8.93		0.00	0.33
94.00	18402	169.45	1.00	9.69		0.00	0.15
94.00	18400	157.85	2.00	7.81		0.00	0.02
94.00	18399	149.18	0.00	8.24		0.00	0.46
94.00	18406	134.41	1.00	8.66		0.00	0.41
94.00	18395	134.38	2.00	7.78		0.00	-0.01
94.00	18403	120.23	0.00	7.30		0.00	0.14
94.00	18330	105.80	1.00	8.07		0.00	0.47
94.00	18405	82.80	0.00	5.45		0.00	0.44
94.00	18398	77.96	2.00	5.76		0.00	0.43
94.00	18334	76.52	1.00	7.24		0.00	0.54
94.00	18331	54.97	0.00	4.24		0.00	0.17
94.00	18401	48.04	2.00	5.47		0.00	0.04
94.00	18339	43.64	1.00	5.09		0.00	0.20
94.00	18333	32.04	0.00	3.25		0.00	0.46
94.00	18404	28.53	2.00	5.10		0.00	0.22
94.00	18342	19.13	0.00	2.46		0.00	0.20
94.00	18336	19.11	1.00	3.59		0.00	-0.02
94.00	18345	6.79	0.00	3.18		0.00	-0.24
94.00	18337	3.82	1.00	3.08		0.00	-0.09
94.00	18407	1.49	2.00	4.23		0.00	0.06
95.00	18346	786.95	0.00	3.97		0.00	-0.18
95.00	18332	783.31	1.00	3.17		0.00	-0.00
95.00	18340	775.95	2.00	3.91		0.00	0.40
95.00	18343	767.09	1.00	2.93		0.00	0.41
95.00	18349	766.23	0.00	4.19		0.00	0.02
95.00	18335	759.79	2.00	3.44		0.00	0.30
95.00	18338	751.17	1.00	3.01		0.00	-0.06
95.00	18351	744.19	0.00	3.60		0.00	0.03
95.00	18341	744.07	2.00	3.02		0.00	0.16
95.00	18348	731.57	1.00	1.51		0.00	0.21
95.00	18344	726.67	2.00	2.40		0.00	0.25
95.00	18357	726.63	0.00	3.23		0.00	0.29
95.00	18352	719.17	1.00	0.82		0.00	0.04
95.00	18354	708.79	1.00	0.47		0.00	0.38
95.00	18360	708.33	0.00	2.49		0.00	0.15
95.00	18347	701.37	2.00	1.54		0.00	0.41
95.00	18355	699.60	1.00	0.02		0.00	-0.00
95.00	18364	692.52	0.00	1.73		0.00	0.12
95.00	18358	690.91	1.00	0.00		0.00	-4.10
95.00	18350	689.49	2.00	0.85		0.00	0.39
95.00	18353	682.37	1.00	0.00		0.00	-4.61
95.00	18365	679.53	0.00	1.31		0.00	0.01
95.00	18356	679.36	2.00	0.32		0.00	-0.10
95.00	18363	673.40	1.00	0.00		0.00	-3.12
95.00	18359	670.17	2.00	0.07		0.00	0.09
95.00	18368	668.08	0.00	0.53		0.00	0.02
95.00	18362	664.74	1.00	0.00		0.00	-4.19
95.00	18373	658.35	0.00	0.03		0.00	0.13
95.00	18371	653.51	2.00	0.00		0.00	-4.24
95.00	18374	649.68	0.00	0.00		0.00	-4.16
95.00	18	648.21	1.00	0.00		0.00	-4.63
95.00	18369	640.72	0.00	0.00		0.00	-3.15
95.00	21	639.54	1.00	0.00		0.00	-4.17
95.00	18370	636.81	2.00	0.00		0.00	-4.06
95.00	18377	630.95	1.00	0.03		0.00	0.14
95.00	18379	628.38	2.00	0.03		0.00	0.17
95.00	24	615.41	1.00	1.58		0.00	0.06
95.00	18381	613.10	0.00	8.39		-0.01	-6.27
95.00	18380	608.98	2.00	6.82		0.00	-2.39
95.00	18378	564.90	1.96	14.06		0.01	-1.55
95.00	18383	547.89	2.00	13.91		0.00	-0.49
95.00	18386	506.99	2.00	14.54		0.00	0.19
95.00	18376	483.79	1.00	15.49		0.00	0.18
95.00	23	476.63	0.00	12.77		0.00	0.21
95.00	18372	439.49	0.00	12.62		0.00	0.33
95.00	18391	427.72	2.00	14.12		0.00	0.15
95.00	18385	420.97	1.00	14.85		0.00	0.42
95.00	18384	375.08	1.00	13.90		0.00	0.11
95.00	18382	365.05	0.00	12.22		0.00	0.26
95.00	18394	323.82	1.00	13.34		0.00	0.23
95.00	18387	280.84	2.00	10.24		0.00	0.47
95.00	18396	276.21	1.00	12.53		0.00	0.33
95.00	18388	272.41	0.00	10.47		0.00	0.01
95.00	18389	242.69	2.00	9.31		0.00	0.10
95.00	18390	230.13	0.00	9.82		0.00	0.14
95.00	18397	220.15	1.00	10.83		0.00	0.45
95.00	18392	201.20	2.00	8.44		0.00	0.00
95.00	18393	190.06	0.00	9.19		0.00	0.43
95.00	18402	179.38	1.00	10.09		0.00	0.10
95.00	18400	165.76	2.00	8.00		0.00	-0.03
95.00	18399	157.58	0.00	8.53		0.00	0.10
95.00	18406	143.27	1.00	9.02		0.00	0.44
95.00	18395	142.22	2.00	7.88		0.00	0.01
95.00	18403	127.65	0.00	7.58		0.00	0.56
95.00	18330	113.98	1.00	8.31		0.00	0.27
95.00	18405	88.37	0.00	5.68		0.00	0.24
